X,Y,ESTACAO,TIPO_ESTAC,TEMA,UF,MUNICIPIO,GEOCODIGO,SITUACAO,VISITA,LATITUDE,LONGITUDE,FONTECOORD,DATUM_PLAN,CONEX_GPS,CONEX_RN,CONEX_EG,ALTGEOM,FONTALTGEO,MEDICAOPLA,DATCALCPLA,ALT_ORTO,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOT,DATUM_ALT,FONT_ALT,MEDICAOALT,CALCULOALT,GRAVIDADE,MEDICAOGRA,CALCULOGRA,NOTA,icon_url
-41.9536111111,-21.1791666667,1026S,R,RN,RJ,Itaperuna,"3302205",BOM,20/08/2009,-21.179166666699999,-41.953611111100003,GPS Navegação,SIRGAS2000,,,"8077445",,,2009/08/20,,,"139,0911","0,073","1.361,265",Imbituba,Nivelamento Geométrico,2001/08/24,2018/07/30,"978.630,45",26/04/2002,22/11/2011,,./0.png
-41.9536111111,-21.1791666667,"8077445",E,EG,RJ,Itaperuna,"3302205",BOM,20/08/2009,-21.179166666699999,-41.953611111100003,GPS Navegação,SIRGAS2000,,1026S,,,,2009/08/20,,,"139,0911","0,073","1.361,265",Imbituba,Nivelamento Geométrico,2001/08/24,2018/07/30,"978.630,45",26/04/2002,22/11/2011,,./0.png
-41.9744444444,-21.1791666667,1026T,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.179166666699999,-41.974444444400000,GPS Navegação,SIRGAS2000,,,"8077444",,,2000/10/31,,,"165,8445","0,073","1.623,089",Imbituba,Nivelamento Geométrico,2001/08/23,2018/07/30,"978.625,84",26/04/2002,22/11/2011,,./0.png
-41.9744444444,-21.1791666667,"8077444",E,EG,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.179166666699999,-41.974444444400000,GPS Navegação,SIRGAS2000,,1026T,,,,2000/10/31,,,"165,8445","0,073","1.623,089",Imbituba,Nivelamento Geométrico,2001/08/23,2018/07/30,"978.625,84",26/04/2002,22/11/2011,,./0.png
-41.9952777778,-21.1763888889,1026U,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.176388888900000,-41.995277777799998,Carta 1:50000,SIRGAS2000,,,,,,1972/08/30,,,"145,1358","0,073","1.420,421",Imbituba,Nivelamento Geométrico,1972/08/30,2018/07/30,,,,,./0.png
-42.0138888889,-21.1777777778,1026V,R,RN,RJ,Itaperuna,"3302205",BOM,20/08/2009,-21.177777777799999,-42.013888888899999,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"146,1803","0,073","1.430,644",Imbituba,Nivelamento Geométrico,1972/08/30,2018/07/30,,,,,./0.png
-42.7061111111,-22.9044444444,1011A,R,RN,RJ,Maricá,"3302700",NÃO ENCONTRADO,21/06/2011,-22.904444444399999,-42.706111111100000,Carta não Especificada,SIRGAS2000,,,,,,1971/03/03,,,"16,7334","0,075","163,789",Imbituba,Nivelamento Geométrico,1971/03/03,2018/07/30,,,,,./0.png
-42.6969444444,-22.9069444444,1011B,R,RN,RJ,Maricá,"3302700",NÃO ENCONTRADO,21/06/2011,-22.906944444400001,-42.696944444400003,Carta não Especificada,SIRGAS2000,,,,,,1971/03/04,,,"93,3944","0,074","914,145",Imbituba,Nivelamento Geométrico,1971/03/04,2018/07/30,,,,,./0.png
-42.6758333333,-22.8991666667,1011C,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,01/06/2017,-22.899166666700001,-42.675833333299998,Carta não Especificada,SIRGAS2000,,,,,,1971/03/05,,,"176,3542","0,074","1.726,133",Imbituba,Nivelamento Geométrico,1971/03/05,2018/07/30,,,,,./0.png
-42.65,-22.8927777778,1011D,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,29/05/2017,-22.892777777799999,-42.649999999999999,GPS Navegação,SIRGAS2000,,,"8113151",,,1998/08/17,,,"41,3644","0,074","404,878",Imbituba,Nivelamento Geométrico,1998/08/17,2018/07/30,"978.784,06",14/11/2002,22/11/2011,,./0.png
-42.65,-22.8927777778,"8113151",E,EG,RJ,Saquarema,"3305505",NÃO ENCONTRADO,29/05/2017,-22.892777777799999,-42.649999999999999,GPS Navegação,SIRGAS2000,,1011D,,,,1998/08/17,,,"41,3644","0,074","404,878",Imbituba,Nivelamento Geométrico,1998/08/17,2018/07/30,"978.784,06",14/11/2002,22/11/2011,,./0.png
-42.6286111111,-22.8858333333,1011E,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,01/06/2017,-22.885833333299999,-42.628611111100000,Carta não Especificada,SIRGAS2000,,,,,,1971/03/09,,,"25,3246","0,074","247,880",Imbituba,Nivelamento Geométrico,1971/03/09,2018/07/30,,,,,./0.png
-42.6097222222,-22.8672222222,1011F,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,31/05/2017,-22.867222222199999,-42.609722222199998,Carta 1:50000,SIRGAS2000,,,,,,1971/03/10,,,"23,1619","0,074","226,711",Imbituba,Nivelamento Geométrico,1971/03/10,2018/07/30,,,,,./0.png
-42.5894444444,-22.8555555556,1011G,R,RN,RJ,Saquarema,"3305505",DESTRUÍDO,31/05/2017,-22.855555555599999,-42.589444444400002,Carta não Especificada,SIRGAS2000,,,,,,1971/03/12,,,"14,1874","0,074","138,868",Imbituba,Nivelamento Geométrico,1971/03/12,2018/07/30,,,,,./0.png
-42.5608333333,-22.855,1011H,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,31/05/2017,-22.855000000000000,-42.560833333300003,GPS Navegação,SIRGAS2000,,,"8113155",,,1998/08/20,,,"3,9390","0,074","38,555",Imbituba,Nivelamento Geométrico,1998/08/20,2018/07/30,"978.793,07",14/11/2002,22/11/2011,,./0.png
-42.5608333333,-22.855,"8113155",E,EG,RJ,Saquarema,"3305505",NÃO ENCONTRADO,31/05/2017,-22.855000000000000,-42.560833333300003,GPS Navegação,SIRGAS2000,,1011H,,,,1998/08/20,,,"3,9390","0,074","38,555",Imbituba,Nivelamento Geométrico,1998/08/20,2018/07/30,"978.793,07",14/11/2002,22/11/2011,,./0.png
-43.2313888889,-22.5138888889,1014S,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,21/07/2011,-22.513888888899999,-43.231388888900000,Carta 1:50000,SIRGAS2000,,,,,,1971/07/14,,,"879,0772","0,073","8.603,128",Imbituba,Nivelamento Geométrico,1971/07/14,2018/07/30,,,,,./0.png
-43.2219444444,-22.5136111111,1014T,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,21/07/2011,-22.513611111100001,-43.221944444400002,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"838,7991","0,073","8.208,997",Imbituba,Nivelamento Geométrico,1971/07/15,2018/07/30,,,,,./0.png
-43.2072222222,-22.5108333333,1014U,R,RN,RJ,Petrópolis,"3303906",BOM,21/07/2011,-22.510833333299999,-43.207222222200002,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"827,0990","0,073","8.094,506",Imbituba,Nivelamento Geométrico,1971/07/14,2018/07/30,,,,,./0.png
-43.1930555556,-22.51,1014V,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,21/07/2011,-22.510000000000002,-43.193055555599997,Carta 1:50000,SIRGAS2000,,,,,,1971/07/14,,,"811,1114","0,073","7.938,061",Imbituba,Nivelamento Geométrico,1971/07/14,2018/07/30,,,,,./0.png
-43.1869444444,-22.5083333333,1014X,R,RN,RJ,Petrópolis,"3303906",BOM,21/07/2011,-22.508333333300001,-43.186944444399998,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"814,0765","0,073","7.967,075",Imbituba,Nivelamento Geométrico,1971/07/16,2018/07/30,,,,,./0.png
-43.1836111111,-22.5094444444,1014Z,R,RN,RJ,Petrópolis,"3303906",BOM,21/07/2011,-22.509444444400000,-43.183611111099999,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"810,0106","0,073","7.927,289",Imbituba,Nivelamento Geométrico,1971/07/19,2018/07/30,,,,,./0.png
-43.0875,-22.6563888889,1006V,R,RN,RJ,Magé,"3302502",NÃO ENCONTRADO,22/06/2011,-22.656388888900000,-43.087499999999999,Carta não Especificada,SIRGAS2000,,,,,,1970/09/18,,,"4,6097","0,071","45,120",Imbituba,Nivelamento Geométrico,1970/09/18,2018/07/30,,,,,./0.png
-43.2675,-22.5580555556,1015M,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,20/08/2009,-22.558055555599999,-43.267499999999998,Carta 1:50000,SIRGAS2000,,,,,,1971/07/28,,,"176,0857","0,073","1.723,467",Imbituba,Nivelamento Geométrico,1971/07/28,2018/07/30,,,,,./0.png
-43.2777777778,-22.5694444444,1015N,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,20/08/2009,-22.569444444399998,-43.277777777799997,Carta 1:50000,SIRGAS2000,,,,,,1971/07/29,,,"88,7109","0,073","868,285",Imbituba,Nivelamento Geométrico,1971/07/29,2018/07/30,,,,,./0.png
-43.2736111111,-22.5802777778,1015P,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,20/08/2009,-22.580277777799999,-43.273611111100003,Carta 1:50000,SIRGAS2000,,,,,,1971/08/02,,,"26,3735","0,073","258,141",Imbituba,Nivelamento Geométrico,1971/08/02,2018/07/30,,,,,./0.png
-43.2505555556,-22.5547222222,1015R,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,26/08/2009,-22.554722222199999,-43.250555555600002,Carta 1:50000,SIRGAS2000,,,,,,1971/07/26,,,"285,6687","0,073","2.795,979",Imbituba,Nivelamento Geométrico,1971/07/26,2018/07/30,,,,,./0.png
-43.2847222222,-22.6055555556,1015S,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,20/08/2009,-22.605555555599999,-43.284722222200003,Carta 1:50000,SIRGAS2000,,,,,,1971/07/30,,,"20,4746","0,073","200,404",Imbituba,Nivelamento Geométrico,1971/07/30,2018/07/30,,,,,./0.png
-43.2863888889,-22.6258333333,1015T,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,20/08/2009,-22.625833333300001,-43.286388888899999,Carta 1:50000,SIRGAS2000,,,,,,1971/08/03,,,"12,8088","0,073","125,372",Imbituba,Nivelamento Geométrico,1971/08/03,2018/07/30,,,,,./0.png
-43.2838888889,-22.6611111111,1015U,R,RN,RJ,Duque de Caxias,"3301702",DESTRUÍDO,31/03/2006,-22.661111111099999,-43.283888888900002,Carta 1:50000,SIRGAS2000,,,,,,1971/08/05,,,"7,2546","0,073","71,008",Imbituba,Nivelamento Geométrico,1971/08/05,2018/07/30,,,,,./0.png
-43.2858333333,-22.6733333333,1015V,R,RN,RJ,Duque de Caxias,"3301702",DESTRUÍDO,31/03/2006,-22.673333333300000,-43.285833333299998,Carta 1:50000,SIRGAS2000,,,,,,1971/08/05,,,"11,5263",,"112,819",Imbituba,Nivelamento Geométrico,1971/08/05,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.2894444444,-22.6961111111,1015X,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,20/08/2009,-22.696111111099999,-43.289444444399997,Carta 1:50000,SIRGAS2000,,,,,,1971/08/05,,,"6,2877",,"61,544",Imbituba,Nivelamento Geométrico,1971/08/05,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.29,-22.7172222222,1015Z,R,RN,RJ,Duque de Caxias,"3301702",NÃO ENCONTRADO,31/03/2006,-22.717222222200000,-43.289999999999999,Carta 1:50000,SIRGAS2000,,,,,,1971/08/06,,,"2,5517",,"24,976",Imbituba,Nivelamento Geométrico,1971/08/06,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-44.0686111111,-22.5922222222,1000F,R,RN,RJ,Volta Redonda,"3306305",NÃO ENCONTRADO,29/08/2019,-22.592222222200000,-44.068611111099997,Carta 1:50000,SIRGAS2000,,,,,,1970/10/21,,,"493,7196","0,071","4.832,127",Imbituba,Nivelamento Geométrico,1970/10/21,2018/07/30,,,,,./0.png
-44.0452777778,-22.5830555556,1000G,R,RN,RJ,Pinheiral,"3303955",NÃO ENCONTRADO,21/07/2011,-22.583055555600001,-44.045277777800003,Carta 1:50000,SIRGAS2000,,,,,,1970/03/06,,,"436,2944","0,071","4.270,132",Imbituba,Nivelamento Geométrico,1970/03/06,2018/07/30,,,,,./0.png
-43.9936111111,-22.5805555556,1000J,R,RN,RJ,Pinheiral,"3303955",NÃO ENCONTRADO,21/07/2011,-22.580555555600000,-43.993611111100002,Carta 1:50000,SIRGAS2000,,,,,,1970/03/09,,,"398,3724","0,070","3.899,002",Imbituba,Nivelamento Geométrico,1970/03/09,2018/07/30,,,,,./0.png
-43.9783333333,-22.5822222222,1000L,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,21/07/2011,-22.582222222199999,-43.978333333300000,Carta 1:50000,SIRGAS2000,,,,,,1970/04/02,,,"438,0178","0,070","4.286,998",Imbituba,Nivelamento Geométrico,1970/04/02,2018/07/30,,,,,./0.png
-43.9563888889,-22.6027777778,1000M,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,21/07/2011,-22.602777777800000,-43.956388888900001,Carta 1:50000,SIRGAS2000,,,,,,1970/04/04,,,"476,8086","0,070","4.666,632",Imbituba,Nivelamento Geométrico,1970/04/04,2018/07/30,,,,,./0.png
-43.9354219369,-22.6055258075,1000N,R,RN,RJ,Piraí,"3304003",BOM,21/07/2011,-22.605525807500001,-43.935421936899999,GPS Geodésico,SIRGAS2000,"91825",,,"469,489",GPS Geodésico,2002/03/15,2004/11/23,,"474,2439","0,069","4.641,533",Imbituba,Nivelamento Geométrico,1985/10/03,2018/07/30,,,,,./0.png
-43.9354219369,-22.6055258075,"91825",G,GPS,RJ,Piraí,"3304003",BOM,21/07/2011,-22.605525807500001,-43.935421936899999,GPS Geodésico,SIRGAS2000,,1000N,,"469,489",GPS Geodésico,2002/03/15,2004/11/23,,"474,2439","0,069","4.641,533",Imbituba,Nivelamento Geométrico,1985/10/03,2018/07/30,,,,,./0.png
-43.9238888889,-22.6222222222,1000P,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,21/07/2011,-22.622222222200001,-43.923888888900002,Carta 1:50000,SIRGAS2000,,,,,,1970/10/20,,,"382,4433","0,070","3.743,118",Imbituba,Nivelamento Geométrico,1970/10/20,2018/07/30,,,,,./0.png
-43.1819444444,-22.9433333333,1032E,R,RN,RJ,Rio de Janeiro,"3304557",BOM,06/12/2018,-22.943333333300000,-43.181944444400003,GPS Navegação,SIRGAS2000,,,,,,2008/10/13,,,"2,5657","0,072","25,114",Imbituba,Nivelamento Geométrico,1992/12/01,2018/07/30,,,,,./0.png
-43.1827777778,-22.9472222222,1032F,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,06/12/2018,-22.947222222200001,-43.182777777799998,GPS Navegação,SIRGAS2000,,,,,,2018/12/06,,,"2,6651","0,072","26,086",Imbituba,Nivelamento Geométrico,1973/02/28,2018/07/30,,,,,./0.png
-43.1819444444,-22.95,1032G,R,RN,RJ,Rio de Janeiro,"3304557",BOM,06/12/2018,-22.949999999999999,-43.181944444400003,GPS Navegação,SIRGAS2000,,,,,,2008/10/13,,,"2,6936","0,072","26,365",Imbituba,Nivelamento Geométrico,1992/11/30,2018/07/30,,,,,./0.png
-43.7663888889,-22.6983333333,1019A,R,RN,RJ,Itaguaí,"3302007",NÃO ENCONTRADO,25/10/2005,-22.698333333299999,-43.766388888900003,Carta 1:50000,SIRGAS2000,,,,,,1971/11/19,,,"75,9310","0,070","743,205",Imbituba,Nivelamento Geométrico,1971/11/19,2018/07/30,,,,,./0.png
-43.7891666667,-22.6913888889,1019B,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,08/09/2009,-22.691388888900001,-43.789166666699998,Carta 1:50000,SIRGAS2000,,,,,,1971/11/26,,,"53,2627","0,070","521,332",Imbituba,Nivelamento Geométrico,1971/11/26,2018/07/30,,,,,./0.png
-43.8085277778,-22.6874444444,1019C,R,RN,RJ,Paracambi,"3303609",DESTRUÍDO,26/09/2018,-22.687444444400001,-43.808527777800002,Imagem,SIRGAS2000,,,,,,2018/09/26,,,"54,5090","0,070","533,530",Imbituba,Nivelamento Geométrico,1985/10/11,2018/07/30,,,,,./0.png
-43.8219444444,-22.665,1019D,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.664999999999999,-43.821944444400003,Carta 1:50000,SIRGAS2000,,,,,,1971/11/29,,,"67,7570","0,070","663,198",Imbituba,Nivelamento Geométrico,1971/11/29,2018/07/30,,,,,./0.png
-43.835,-22.6591666667,1019E,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.659166666699999,-43.835000000000001,Carta 1:50000,SIRGAS2000,,,,,,1971/11/30,,,"162,3964","0,070","1.589,494",Imbituba,Nivelamento Geométrico,1971/11/30,2018/07/30,,,,,./0.png
-43.8494444444,-22.6658333333,1019F,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.665833333300000,-43.849444444400000,Carta 1:50000,SIRGAS2000,,,,,,1971/11/30,,,"272,9922","0,070","2.671,932",Imbituba,Nivelamento Geométrico,1971/11/30,2018/07/30,,,,,./0.png
-43.8583333333,-22.6683333333,1019G,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.668333333300001,-43.858333333300003,Carta 1:50000,SIRGAS2000,,,,,,1971/12/01,,,"335,6395","0,070","3.285,066",Imbituba,Nivelamento Geométrico,1971/12/01,2018/07/30,,,,,./0.png
-43.8675,-22.6661111111,1019H,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.666111111100001,-43.867500000000000,Carta 1:50000,SIRGAS2000,,,,,,1971/12/01,,,"426,6250","0,070","4.175,524",Imbituba,Nivelamento Geométrico,1971/12/01,2018/07/30,,,,,./0.png
-43.8805555556,-22.6647222222,1019J,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.664722222200002,-43.880555555599997,Carta 1:50000,SIRGAS2000,,,,,,1971/12/02,,,"409,7036","0,070","4.009,919",Imbituba,Nivelamento Geométrico,1971/12/02,2018/07/30,,,,,./0.png
-43.89,-22.6580555556,1019L,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.658055555600001,-43.890000000000001,Carta 1:50000,SIRGAS2000,,,,,,1971/12/03,,,"406,7325","0,070","3.980,840",Imbituba,Nivelamento Geométrico,1971/12/03,2018/07/30,,,,,./0.png
-43.8986111111,-22.6427777778,1019M,R,RN,RJ,Piraí,"3304003",NÃO ENCONTRADO,20/08/2009,-22.642777777799999,-43.898611111100003,Carta 1:50000,SIRGAS2000,,,,,,1971/12/04,,,"410,5029","0,070","4.017,736",Imbituba,Nivelamento Geométrico,1971/12/04,2018/07/30,,,,,./0.png
-42.4688888889,-22.8880555556,1011P,R,RN,RJ,Saquarema,"3305505",DESTRUÍDO,15/12/1995,-22.888055555600001,-42.468888888899997,Carta não Especificada,SIRGAS2000,,,,,,1971/04/02,,,"24,7660","0,074","242,412",Imbituba,Nivelamento Geométrico,1971/04/02,2018/07/30,,,,,./0.png
-42.4508333333,-22.8886111111,1011R,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,30/05/2017,-22.888611111100001,-42.450833333299997,Carta não Especificada,SIRGAS2000,,,,,,1971/04/03,,,"16,5936","0,074","162,420",Imbituba,Nivelamento Geométrico,1971/04/03,2018/07/30,,,,,./0.png
-42.4316666667,-22.8780555556,1011S,R,RN,RJ,Saquarema,"3305505",DESTRUÍDO,30/05/2017,-22.878055555600000,-42.431666666700004,Carta não Especificada,SIRGAS2000,,,,,,1971/04/06,,,"18,1359","0,074","177,516",Imbituba,Nivelamento Geométrico,1971/04/06,2018/07/30,,,,,./0.png
-42.4097222222,-22.8755555556,1011T,R,RN,RJ,Saquarema,"3305505",DESTRUÍDO,30/05/2017,-22.875555555599998,-42.409722222200003,Carta não Especificada,SIRGAS2000,,,,,,1971/04/07,,,"14,2401","0,074","139,384",Imbituba,Nivelamento Geométrico,1971/04/07,2018/07/30,,,,,./0.png
-42.3861111111,-22.8786111111,1011U,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,01/06/2017,-22.878611111100000,-42.386111111100000,Carta não Especificada,SIRGAS2000,,,,,,1971/04/08,,,"2,4130","0,074","23,619",Imbituba,Nivelamento Geométrico,1971/04/08,2018/07/30,,,,,./0.png
-42.3613888889,-22.8833333333,1011V,R,RN,RJ,Araruama,"3300209",DESTRUÍDO,15/03/1997,-22.883333333300001,-42.361388888900002,Carta 1:50000,SIRGAS2000,,,,,,1971/04/12,,,"27,9986","0,073","274,053",Imbituba,Nivelamento Geométrico,1971/04/12,2018/07/30,,,,,./0.png
-42.3420527778,-22.8733416667,1011X,R,RN,RJ,Araruama,"3300209",BOM,11/07/2018,-22.873341666700000,-42.342052777799999,GPS Navegação,SIRGAS2000,,,"8113182",,,2017/06/01,,,"15,4679","0,074","151,401",Imbituba,Nivelamento Geométrico,2018/07/11,2019/12/04,"978.800,93",18/11/2002,22/11/2011,,./0.png
-42.3420527778,-22.8733416667,"8113182",E,EG,RJ,Araruama,"3300209",BOM,11/07/2018,-22.873341666700000,-42.342052777799999,GPS Navegação,SIRGAS2000,,1011X,,,,2017/06/01,,,"15,4679","0,074","151,401",Imbituba,Nivelamento Geométrico,2018/07/11,2019/12/04,"978.800,93",18/11/2002,22/11/2011,,./0.png
-42.3372222222,-22.8736111111,1011Z,R,RN,RJ,Araruama,"3300209",BOM,20/08/2009,-22.873611111100001,-42.337222222199998,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"3,3831","0,073","33,114",Imbituba,Nivelamento Geométrico,1971/04/14,2018/07/30,,,,,./0.png
-44.1147222222,-22.6697222222,1022A,R,RN,RJ,Rio Claro,"3304409",NÃO ENCONTRADO,20/08/2009,-22.669722222200001,-44.114722222200001,Carta 1:50000,SIRGAS2000,,,,,,1972/04/12,,,"516,4292","0,071","5.054,398",Imbituba,Nivelamento Geométrico,1972/04/12,2018/07/30,,,,,./0.png
-44.1308333333,-22.675,1022B,R,RN,RJ,Rio Claro,"3304409",DESTRUÍDO,02/06/2007,-22.675000000000001,-44.130833333299996,Carta 1:50000,SIRGAS2000,,,,,,1972/04/12,,,"505,4550","0,071","4.947,002",Imbituba,Nivelamento Geométrico,1972/04/12,2018/07/30,,,,,./0.png
-44.1463888889,-22.6619444444,1022C,R,RN,RJ,Rio Claro,"3304409",NÃO ENCONTRADO,20/08/2009,-22.661944444400000,-44.146388888899999,GPS Navegação,SIRGAS2000,,,,,,2000/02/15,,,"492,6103","0,071","4.821,293",Imbituba,Nivelamento Geométrico,1972/04/13,2018/07/30,,,,,./0.png
-44.1516666667,-22.6552777778,1022D,R,RN,RJ,Barra Mansa,"3300407",NÃO ENCONTRADO,20/08/2009,-22.655277777799999,-44.151666666700002,Carta 1:50000,SIRGAS2000,,,,,,1972/04/13,,,"489,6680","0,071","4.792,496",Imbituba,Nivelamento Geométrico,1972/04/13,2018/07/30,,,,,./0.png
-44.1569444444,-22.6433333333,1022E,R,RN,RJ,Barra Mansa,"3300407",NÃO ENCONTRADO,02/10/2018,-22.643333333299999,-44.156944444399997,Carta 1:50000,SIRGAS2000,,,,,,1972/04/14,,,"462,4324","0,071","4.525,951",Imbituba,Nivelamento Geométrico,1972/04/14,2018/07/30,,,,,./0.png
-44.16065,-22.6181888889,1022F,R,RN,RJ,Barra Mansa,"3300407",BOM,02/10/2018,-22.618188888900001,-44.160649999999997,GPS Navegação,SIRGAS2000,,,,,,2018/10/02,,,"429,8415","0,071","4.206,990",Imbituba,Nivelamento Geométrico,1972/04/15,2018/07/30,,,,,./0.png
-44.1658333333,-22.6119444444,1022G,R,RN,RJ,Barra Mansa,"3300407",NÃO ENCONTRADO,03/10/2018,-22.611944444399999,-44.165833333300000,Carta 1:50000,SIRGAS2000,,,,,,1972/04/18,,,"418,7938","0,071","4.098,868",Imbituba,Nivelamento Geométrico,1972/04/18,2018/07/30,,,,,./0.png
-44.17,-22.5947222222,1022H,R,RN,RJ,Barra Mansa,"3300407",NÃO ENCONTRADO,03/10/2018,-22.594722222200001,-44.170000000000002,Carta 1:50000,SIRGAS2000,,,,,,1972/04/15,,,"408,1431","0,071","3.994,629",Imbituba,Nivelamento Geométrico,1972/04/15,2018/07/30,,,,,./0.png
-44.1719444444,-22.5766666667,1022J,R,RN,RJ,Barra Mansa,"3300407",NÃO ENCONTRADO,03/10/2018,-22.576666666700000,-44.171944444399998,Carta 1:50000,SIRGAS2000,,,,,,1972/04/18,,,"414,3196","0,071","4.055,071",Imbituba,Nivelamento Geométrico,1972/04/18,2018/07/30,,,,,./0.png
-44.2069444444,-22.8441666667,1022L,R,RN,RJ,Rio Claro,"3304409",NÃO ENCONTRADO,20/08/2009,-22.844166666700001,-44.206944444400001,GPS Navegação,SIRGAS2000,,,,,,2000/02/15,,,"585,3528","0,072","5.728,971",Imbituba,Nivelamento Geométrico,1972/05/05,2018/07/30,,,,,./0.png
-44.2230555556,-22.85,1022M,R,RN,RJ,Rio Claro,"3304409",NÃO ENCONTRADO,20/08/2009,-22.850000000000001,-44.223055555599998,Carta 1:50000,SIRGAS2000,,,,,,1972/05/05,,,"552,3010","0,072","5.405,516",Imbituba,Nivelamento Geométrico,1972/05/05,2018/07/30,,,,,./0.png
-44.24,-22.8583333333,1022N,R,RN,RJ,Rio Claro,"3304409",NÃO ENCONTRADO,07/10/2009,-22.858333333299999,-44.240000000000002,Carta 1:50000,SIRGAS2000,,,,,,1972/05/09,,,"635,6523","0,072","6.221,219",Imbituba,Nivelamento Geométrico,1972/05/09,2018/07/30,,,,,./0.png
-44.2469444444,-22.8627777778,1022P,R,RN,RJ,Angra dos Reis,"3300100",NÃO ENCONTRADO,20/08/2009,-22.862777777800002,-44.246944444400000,Carta 1:50000,SIRGAS2000,,,,,,1972/05/12,,,"633,0534","0,072","6.195,788",Imbituba,Nivelamento Geométrico,1972/05/12,2018/07/30,,,,,./0.png
